marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,p_outcome,emp_var_rate,cons_price_idx,euribor_3m,deposit,job_categories,age_categories
single,basic_9y,1,0,cellular,july,thursday,8,27,0,unknown,4,2,5.0,0,admin,under_the_30
married,university_degree,1,0,telephone,july,thursday,443,4,0,unknown,4,2,5.0,0,technician,30-50
married,basic_6y,1,0,telephone,july,thursday,214,3,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,1,0,cellular,july,thursday,258,7,0,unknown,4,2,5.0,0,technician,30-50
married,basic_6y,1,0,cellular,july,thursday,86,4,0,unknown,4,2,5.0,0,services,50-60
single,high_school,1,0,cellular,july,thursday,248,5,0,unknown,4,2,5.0,0,services,30-50
single,university_degree,1,0,cellular,july,thursday,536,7,0,unknown,4,2,5.0,0,admin,30-50
single,university_degree,1,0,cellular,july,thursday,148,6,0,unknown,4,2,5.0,0,admin,30-50
married,high_school,0,1,cellular,july,thursday,18,12,0,unknown,4,2,5.0,0,admin,30-50
single,university_degree,0,0,cellular,july,thursday,90,13,0,unknown,4,2,5.0,0,management,30-50
single,university_degree,0,0,cellular,july,thursday,78,16,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,1,0,cellular,july,thursday,60,5,0,unknown,4,2,5.0,0,admin,under_the_30
married,university_degree,1,1,telephone,july,thursday,50,6,0,unknown,4,2,5.0,0,technician,30-50
single,university_degree,0,0,telephone,july,thursday,9,13,0,unknown,4,2,5.0,0,admin,30-50
single,high_school,0,0,cellular,july,thursday,61,4,0,unknown,4,2,5.0,0,services,30-50
married,professional_course,1,0,cellular,july,thursday,5,2,0,unknown,4,2,5.0,0,technician,30-50
single,high_school,1,0,cellular,july,thursday,5,3,0,unknown,4,2,5.0,0,admin,under_the_30
single,university_degree,1,1,cellular,july,thursday,12,7,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,0,0,cellular,july,thursday,1142,5,0,unknown,4,2,5.0,1,admin,30-50
single,university_degree,1,1,cellular,july,thursday,22,8,0,unknown,4,2,5.0,0,self-employed,under_the_30
married,high_school,1,1,telephone,july,thursday,576,17,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,1,0,cellular,july,thursday,28,12,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,basic_4y,1,0,cellular,july,thursday,6,8,0,unknown,4,2,5.0,0,blue-collar,under_the_30
single,basic_4y,1,0,cellular,july,thursday,6,12,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,unknown,1,0,cellular,july,thursday,420,6,0,unknown,4,2,5.0,0,technician,30-50
married,professional_course,1,0,cellular,july,thursday,55,15,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,1,0,cellular,july,thursday,76,4,0,unknown,4,2,5.0,0,technician,30-50
married,unknown,1,0,telephone,july,thursday,15,25,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,1,cellular,july,thursday,1721,4,0,unknown,4,2,5.0,1,services,30-50
married,basic_6y,1,0,telephone,july,thursday,39,3,0,unknown,4,2,5.0,0,admin,30-50
single,high_school,0,0,cellular,july,thursday,85,3,0,unknown,4,2,5.0,0,student,under_the_30
married,high_school,1,0,cellular,july,thursday,32,24,0,unknown,4,2,5.0,0,retired,50-60
married,basic_6y,1,1,telephone,july,thursday,31,3,0,unknown,4,2,5.0,0,blue-collar,50-60
married,professional_course,1,0,cellular,july,thursday,9,31,0,unknown,4,2,5.0,0,self-employed,50-60
married,university_degree,1,0,cellular,july,thursday,52,7,0,unknown,4,2,5.0,0,technician,30-50
married,basic_9y,0,0,cellular,july,thursday,31,22,0,unknown,4,2,5.0,0,technician,30-50
single,high_school,1,0,cellular,july,thursday,45,3,0,unknown,4,2,5.0,0,services,30-50
married,unknown,1,0,cellular,july,thursday,43,3,0,unknown,4,2,5.0,0,services,30-50
married,professional_course,0,0,cellular,july,thursday,84,6,0,unknown,4,2,5.0,0,technician,30-50
married,basic_6y,1,0,cellular,july,thursday,17,3,0,unknown,4,2,5.0,0,admin,30-50
married,basic_6y,1,0,cellular,july,thursday,28,21,0,unknown,4,2,5.0,0,blue-collar,50-60
single,high_school,1,0,cellular,july,thursday,34,5,0,unknown,4,2,5.0,0,services,30-50
single,high_school,1,0,cellular,july,thursday,48,3,0,unknown,4,2,5.0,0,services,30-50
married,high_school,1,0,telephone,july,thursday,29,14,0,unknown,4,2,5.0,0,admin,30-50
divorced,unknown,1,0,cellular,july,thursday,27,13,0,unknown,4,2,5.0,0,technician,30-50
married,university_degree,0,0,cellular,july,thursday,652,7,0,unknown,4,2,5.0,0,technician,under_the_30
married,university_degree,0,0,cellular,july,thursday,110,3,0,unknown,4,2,5.0,0,retired,50-60
married,university_degree,0,0,cellular,july,thursday,19,10,0,unknown,4,2,5.0,0,admin,30-50
divorced,unknown,0,0,telephone,july,thursday,41,5,0,unknown,4,2,5.0,0,technician,30-50
married,professional_course,0,1,cellular,july,thursday,6,10,0,unknown,4,2,5.0,0,technician,30-50
married,professional_course,1,0,cellular,july,thursday,12,5,0,unknown,4,2,5.0,0,blue-collar,30-50
single,professional_course,1,0,cellular,july,thursday,143,4,0,unknown,4,2,5.0,0,admin,30-50
married,high_school,1,0,cellular,july,thursday,14,6,0,unknown,4,2,5.0,0,services,30-50
married,university_degree,1,0,telephone,july,thursday,11,5,0,unknown,4,2,5.0,0,management,50-60
married,basic_9y,0,0,cellular,july,thursday,153,4,0,unknown,4,2,5.0,0,services,30-50
single,university_degree,0,1,cellular,july,thursday,35,11,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,0,0,cellular,july,thursday,73,7,0,unknown,4,2,5.0,0,self-employed,50-60
single,high_school,0,0,telephone,july,thursday,135,3,0,unknown,4,2,5.0,0,admin,under_the_30
married,basic_9y,0,1,cellular,july,thursday,50,9,0,unknown,4,2,5.0,0,technician,50-60
married,basic_4y,0,1,cellular,july,thursday,7,21,0,unknown,4,2,5.0,0,housemaid,50-60
married,professional_course,0,0,cellular,july,thursday,127,3,0,unknown,4,2,5.0,0,admin,30-50
married,basic_4y,0,1,cellular,july,thursday,29,8,0,unknown,4,2,5.0,0,blue-collar,under_the_30
single,basic_4y,0,0,telephone,july,thursday,9,21,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,0,1,cellular,august,monday,148,1,0,unknown,4,1,5.0,0,housemaid,30-50
divorced,high_school,0,1,cellular,august,monday,78,1,0,unknown,4,1,5.0,0,management,30-50
single,university_degree,1,0,cellular,august,monday,156,1,0,unknown,4,1,5.0,0,technician,30-50
single,university_degree,0,0,cellular,august,monday,160,1,0,unknown,4,1,5.0,0,technician,30-50
single,high_school,1,0,cellular,august,monday,104,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,university_degree,0,0,cellular,august,monday,116,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,1,cellular,august,monday,149,1,0,unknown,4,1,5.0,0,admin,30-50
divorced,high_school,1,0,cellular,august,monday,272,1,0,unknown,4,1,5.0,0,management,30-50
single,university_degree,0,0,cellular,august,monday,208,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_4y,0,0,cellular,august,monday,222,1,0,unknown,4,1,5.0,0,self-employed,50-60
married,basic_4y,1,0,cellular,august,monday,311,1,0,unknown,4,1,5.0,0,self-employed,50-60
single,university_degree,1,0,cellular,august,monday,163,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,monday,89,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,monday,53,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,monday,71,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,monday,227,1,0,unknown,4,1,5.0,0,technician,30-50
married,unknown,1,0,cellular,august,monday,81,1,0,unknown,4,1,5.0,0,unknown,50-60
married,university_degree,1,0,cellular,august,monday,96,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_9y,1,0,cellular,august,monday,436,1,0,unknown,4,1,5.0,0,blue-collar,50-60
single,university_degree,0,0,cellular,august,monday,157,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_9y,0,0,cellular,august,monday,498,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,university_degree,0,0,cellular,august,monday,147,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_9y,1,0,cellular,august,monday,846,1,0,unknown,4,1,5.0,1,blue-collar,50-60
married,university_degree,0,0,cellular,august,monday,164,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,high_school,0,0,cellular,august,monday,117,1,0,unknown,4,1,5.0,0,services,30-50
married,university_degree,0,0,cellular,august,monday,160,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,monday,243,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_9y,0,1,cellular,august,monday,221,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,university_degree,1,0,cellular,august,monday,629,1,0,unknown,4,1,5.0,0,management,50-60
married,basic_6y,1,0,cellular,august,monday,240,1,0,unknown,4,1,5.0,0,admin,50-60
married,basic_9y,0,0,cellular,august,monday,79,1,0,unknown,4,1,5.0,0,services,50-60
married,basic_9y,1,0,cellular,august,monday,148,1,0,unknown,4,1,5.0,0,services,50-60
married,basic_4y,1,0,cellular,august,monday,144,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,professional_course,0,0,cellular,august,monday,70,1,0,unknown,4,1,5.0,0,student,30-50
married,high_school,0,0,cellular,august,monday,157,1,0,unknown,4,1,5.0,0,services,30-50
married,professional_course,0,0,cellular,august,monday,72,1,0,unknown,4,1,5.0,0,technician,50-60
married,basic_4y,1,0,telephone,august,monday,94,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,basic_4y,1,0,cellular,august,monday,149,1,0,unknown,4,1,5.0,0,blue-collar,50-60
divorced,professional_course,1,0,cellular,august,monday,151,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,0,cellular,august,monday,302,2,0,unknown,4,1,5.0,0,retired,50-60
divorced,professional_course,1,0,cellular,august,monday,408,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,monday,270,1,0,unknown,4,1,5.0,0,retired,50-60
married,university_degree,0,0,cellular,august,monday,139,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,1,cellular,august,monday,148,1,0,unknown,4,1,5.0,0,technician,30-50
divorced,university_degree,1,0,cellular,august,monday,73,1,0,unknown,4,1,5.0,0,admin,30-50
married,basic_9y,1,0,cellular,august,monday,136,2,0,unknown,4,1,5.0,0,services,50-60
married,high_school,1,0,cellular,august,monday,121,1,0,unknown,4,1,5.0,0,housemaid,30-50
married,high_school,1,0,telephone,august,monday,130,1,0,unknown,4,1,5.0,0,housemaid,30-50
single,university_degree,0,0,cellular,august,monday,167,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,monday,144,1,0,unknown,4,1,5.0,0,retired,60-75
married,university_degree,1,0,cellular,august,monday,174,1,0,unknown,4,1,5.0,0,retired,60-75
single,university_degree,1,0,cellular,august,monday,39,1,0,unknown,4,1,5.0,0,admin,30-50
divorced,university_degree,1,1,cellular,august,monday,142,2,0,unknown,4,1,5.0,0,technician,30-50
married,high_school,1,0,cellular,august,monday,86,1,0,unknown,4,1,5.0,0,admin,50-60
married,basic_4y,1,0,cellular,august,monday,417,1,0,unknown,4,1,5.0,0,housemaid,30-50
married,university_degree,1,1,cellular,august,monday,216,1,0,unknown,4,1,5.0,0,entrepreneur,30-50
divorced,university_degree,0,1,cellular,august,monday,119,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,monday,372,1,0,unknown,4,1,5.0,0,management,30-50
married,professional_course,0,0,cellular,august,monday,606,3,0,unknown,4,1,5.0,0,technician,30-50
single,university_degree,0,0,cellular,august,monday,200,1,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,0,0,cellular,august,monday,96,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,monday,244,1,0,unknown,4,1,5.0,0,admin,30-50
single,high_school,0,0,cellular,august,monday,134,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,0,cellular,august,monday,107,2,0,unknown,4,1,5.0,0,technician,30-50
single,professional_course,0,0,cellular,august,monday,198,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,0,0,cellular,august,monday,307,1,0,unknown,4,1,5.0,0,unknown,30-50
married,professional_course,0,1,cellular,august,monday,93,1,0,unknown,4,1,5.0,0,services,30-50
married,professional_course,0,0,cellular,august,monday,90,1,0,unknown,4,1,5.0,0,services,30-50
single,professional_course,1,1,telephone,august,monday,64,1,0,unknown,4,1,5.0,0,technician,30-50
single,professional_course,1,0,cellular,august,monday,138,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_6y,0,0,cellular,august,monday,79,1,0,unknown,4,1,5.0,0,retired,60-75
married,professional_course,0,0,cellular,august,monday,58,1,0,unknown,4,1,5.0,0,admin,30-50
married,unknown,1,0,cellular,august,monday,230,1,0,unknown,4,1,5.0,0,unknown,30-50
divorced,professional_course,0,1,cellular,august,monday,68,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_4y,1,0,telephone,august,monday,96,1,0,unknown,4,1,5.0,0,retired,50-60
divorced,professional_course,1,0,cellular,august,monday,413,1,0,unknown,4,1,5.0,0,technician,30-50
divorced,professional_course,1,1,cellular,august,monday,679,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_6y,0,0,cellular,august,monday,160,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_4y,1,0,cellular,august,monday,315,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,high_school,0,0,cellular,august,monday,20,3,0,unknown,4,1,5.0,0,admin,50-60
married,basic_4y,0,0,cellular,august,monday,177,1,0,unknown,4,1,5.0,0,retired,50-60
married,basic_9y,0,0,cellular,august,monday,488,2,0,unknown,4,1,5.0,0,blue-collar,30-50
single,professional_course,0,0,cellular,august,monday,824,2,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,0,cellular,august,monday,506,1,0,unknown,4,1,5.0,0,technician,30-50
married,high_school,1,0,cellular,august,monday,166,2,0,unknown,4,1,5.0,0,admin,50-60
single,professional_course,0,1,cellular,august,monday,50,1,0,unknown,4,1,5.0,0,technician,30-50
single,university_degree,1,0,cellular,august,monday,432,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,monday,372,1,0,unknown,4,1,5.0,0,technician,30-50
divorced,professional_course,0,0,cellular,august,monday,1110,1,0,unknown,4,1,5.0,1,student,30-50
single,professional_course,1,0,cellular,august,monday,184,1,0,unknown,4,1,5.0,0,technician,30-50
single,professional_course,0,0,cellular,august,monday,148,1,0,unknown,4,1,5.0,0,technician,30-50
married,unknown,1,0,cellular,august,monday,166,2,0,unknown,4,1,5.0,0,unknown,30-50
married,unknown,1,0,cellular,august,monday,90,2,0,unknown,4,1,5.0,0,unknown,50-60
married,basic_9y,1,0,cellular,august,monday,551,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,high_school,0,0,cellular,august,monday,422,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_4y,1,0,cellular,august,monday,69,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_9y,0,0,cellular,august,monday,68,1,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_9y,0,0,cellular,august,monday,122,1,0,unknown,4,1,5.0,0,blue-collar,30-50
single,professional_course,1,0,cellular,august,monday,44,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,0,cellular,august,monday,157,3,0,unknown,4,1,5.0,0,technician,30-50
married,unknown,1,1,cellular,august,monday,653,2,0,unknown,4,1,5.0,0,unknown,30-50
married,university_degree,0,0,cellular,august,monday,149,1,0,unknown,4,1,5.0,0,management,30-50
married,university_degree,0,0,cellular,august,monday,161,1,0,unknown,4,1,5.0,0,management,30-50
married,university_degree,1,1,cellular,august,monday,58,2,0,unknown,4,1,5.0,0,technician,30-50
divorced,high_school,0,0,cellular,august,monday,86,4,0,unknown,4,1,5.0,0,technician,50-60
married,high_school,1,0,cellular,august,monday,91,1,0,unknown,4,1,5.0,0,admin,50-60
married,high_school,1,0,cellular,august,monday,108,1,0,unknown,4,1,5.0,0,admin,50-60
single,university_degree,1,0,cellular,august,monday,112,1,0,unknown,4,1,5.0,0,technician,30-50
single,professional_course,0,0,cellular,august,monday,165,2,0,unknown,4,1,5.0,0,technician,under_the_30
married,basic_4y,0,1,cellular,august,monday,357,2,0,unknown,4,1,5.0,0,housemaid,30-50
divorced,professional_course,1,0,cellular,august,monday,282,1,0,unknown,4,1,5.0,0,technician,30-50
married,high_school,0,0,cellular,august,monday,144,3,0,unknown,4,1,5.0,0,admin,30-50
married,unknown,0,0,cellular,august,monday,258,2,0,unknown,4,1,5.0,0,unknown,30-50
married,professional_course,0,0,cellular,august,monday,341,2,0,unknown,4,1,5.0,0,services,30-50
married,unknown,0,0,cellular,august,monday,115,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,university_degree,1,0,cellular,august,monday,178,2,0,unknown,4,1,5.0,0,admin,50-60
single,university_degree,1,0,cellular,august,monday,298,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,monday,154,2,0,unknown,4,1,5.0,0,admin,30-50
single,university_degree,1,0,cellular,august,monday,151,2,0,unknown,4,1,5.0,0,management,30-50
married,basic_9y,1,0,cellular,august,monday,333,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,unknown,0,0,cellular,august,monday,143,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,basic_9y,0,0,cellular,august,monday,135,3,0,unknown,4,1,5.0,0,blue-collar,30-50
divorced,professional_course,1,0,cellular,august,monday,182,3,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,1,0,cellular,august,monday,36,1,0,unknown,4,1,5.0,0,blue-collar,50-60
married,basic_4y,1,0,cellular,august,monday,328,2,0,unknown,4,1,5.0,0,housemaid,50-60
married,basic_9y,1,0,cellular,august,monday,378,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,professional_course,0,0,cellular,august,monday,244,2,0,unknown,4,1,5.0,0,retired,50-60
divorced,professional_course,1,1,cellular,august,monday,230,1,0,unknown,4,1,5.0,0,admin,30-50
married,high_school,0,0,cellular,august,monday,958,2,0,unknown,4,1,5.0,0,admin,50-60
married,university_degree,1,0,cellular,august,monday,171,1,0,unknown,4,1,5.0,0,unknown,30-50
divorced,high_school,1,0,cellular,august,monday,99,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,monday,190,1,0,unknown,4,1,5.0,0,unknown,30-50
divorced,professional_course,1,0,cellular,august,monday,170,2,0,unknown,4,1,5.0,0,technician,30-50
divorced,high_school,1,1,cellular,august,monday,482,3,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,monday,130,1,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,monday,151,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,1,0,cellular,august,monday,190,3,0,unknown,4,1,5.0,0,blue-collar,50-60
married,high_school,1,0,cellular,august,monday,140,2,0,unknown,4,1,5.0,0,services,30-50
married,university_degree,0,0,cellular,august,monday,110,2,0,unknown,4,1,5.0,0,management,30-50
married,high_school,1,0,cellular,august,monday,84,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,1,cellular,august,monday,281,3,0,unknown,4,1,5.0,0,technician,50-60
married,high_school,0,0,cellular,august,monday,67,6,0,unknown,4,1,5.0,0,admin,50-60
married,basic_4y,1,0,cellular,august,monday,91,2,0,unknown,4,1,5.0,0,blue-collar,50-60
married,university_degree,1,0,cellular,august,monday,368,2,0,unknown,4,1,5.0,0,retired,60-75
married,university_degree,1,1,cellular,august,monday,146,3,0,unknown,4,1,5.0,0,retired,60-75
married,professional_course,1,0,cellular,august,monday,198,3,0,unknown,4,1,5.0,0,technician,30-50
married,high_school,1,0,cellular,august,monday,370,2,0,unknown,4,1,5.0,0,retired,50-60
married,university_degree,0,0,cellular,august,monday,337,4,0,unknown,4,1,5.0,0,admin,30-50
single,university_degree,0,1,cellular,august,monday,230,3,0,unknown,4,1,5.0,0,admin,30-50
divorced,professional_course,0,0,cellular,august,monday,686,2,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,0,cellular,august,monday,365,2,0,unknown,4,1,5.0,0,technician,50-60
married,basic_9y,1,0,cellular,august,monday,597,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_4y,1,0,cellular,august,monday,441,2,0,unknown,4,1,5.0,0,housemaid,30-50
single,university_degree,1,0,cellular,august,monday,857,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,1,cellular,august,monday,753,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,monday,101,2,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,0,0,cellular,august,monday,186,2,0,unknown,4,1,5.0,0,services,30-50
married,professional_course,1,0,cellular,august,monday,410,4,0,unknown,4,1,5.0,0,retired,50-60
married,university_degree,0,0,cellular,august,monday,430,2,0,unknown,4,1,5.0,0,retired,60-75
married,basic_4y,1,0,cellular,august,monday,251,3,0,unknown,4,1,5.0,0,housemaid,30-50
married,basic_4y,0,0,cellular,august,monday,357,3,0,unknown,4,1,5.0,0,retired,50-60
married,university_degree,1,0,cellular,august,monday,211,3,0,unknown,4,1,5.0,0,unemployed,30-50
married,university_degree,1,0,telephone,august,monday,652,2,0,unknown,4,1,5.0,1,technician,50-60
single,university_degree,0,0,cellular,august,monday,177,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,monday,183,2,0,unknown,4,1,5.0,0,unknown,30-50
married,university_degree,0,0,cellular,august,monday,1488,2,0,unknown,4,1,5.0,1,management,50-60
married,university_degree,1,0,cellular,august,monday,145,2,0,unknown,4,1,5.0,0,entrepreneur,30-50
married,high_school,1,0,cellular,august,monday,413,2,0,unknown,4,1,5.0,0,services,30-50
divorced,university_degree,0,0,cellular,august,monday,114,2,0,unknown,4,1,5.0,0,technician,50-60
married,professional_course,0,0,cellular,august,monday,428,2,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,0,cellular,august,tuesday,133,2,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,142,2,0,unknown,4,1,5.0,0,technician,30-50
single,high_school,0,0,cellular,august,tuesday,250,2,0,unknown,4,1,5.0,0,blue-collar,30-50
married,basic_9y,0,0,cellular,august,tuesday,125,3,0,unknown,4,1,5.0,0,admin,50-60
single,high_school,1,0,cellular,august,tuesday,276,2,0,unknown,4,1,5.0,0,technician,30-50
married,university_degree,1,0,cellular,august,tuesday,377,3,0,unknown,4,1,5.0,0,retired,50-60
married,university_degree,0,0,cellular,august,tuesday,487,3,0,unknown,4,1,5.0,1,entrepreneur,30-50
married,university_degree,1,0,cellular,august,tuesday,641,2,0,unknown,4,1,5.0,1,entrepreneur,30-50
divorced,professional_course,1,0,cellular,august,tuesday,126,4,0,unknown,4,1,5.0,0,technician,50-60
married,high_school,0,1,cellular,august,tuesday,519,3,0,unknown,4,1,5.0,0,admin,50-60
married,basic_4y,0,0,cellular,august,tuesday,76,1,0,unknown,4,1,5.0,0,blue-collar,50-60
single,university_degree,1,0,cellular,august,tuesday,837,2,0,unknown,4,1,5.0,1,admin,30-50
married,basic_6y,0,0,cellular,august,tuesday,222,1,0,unknown,4,1,5.0,0,retired,50-60
married,basic_9y,0,0,cellular,august,tuesday,117,1,0,unknown,4,1,5.0,0,unknown,30-50
married,high_school,0,0,cellular,august,tuesday,91,1,0,unknown,4,1,5.0,0,services,30-50
married,high_school,1,1,cellular,august,tuesday,314,1,0,unknown,4,1,5.0,0,admin,50-60
married,high_school,1,0,cellular,august,tuesday,553,1,0,unknown,4,1,5.0,1,admin,50-60
married,unknown,1,0,cellular,august,tuesday,976,1,0,unknown,4,1,5.0,1,admin,50-60
single,professional_course,1,0,cellular,august,tuesday,114,1,0,unknown,4,1,5.0,0,technician,30-50
divorced,university_degree,0,0,cellular,august,tuesday,122,1,0,unknown,4,1,5.0,0,technician,50-60
divorced,university_degree,0,1,cellular,august,tuesday,86,1,0,unknown,4,1,5.0,0,technician,50-60
married,unknown,0,0,cellular,august,tuesday,91,1,0,unknown,4,1,5.0,0,admin,50-60
married,university_degree,1,0,cellular,august,tuesday,36,1,0,unknown,4,1,5.0,0,admin,30-50
married,unknown,0,0,cellular,august,tuesday,422,1,0,unknown,4,1,5.0,0,admin,50-60
divorced,university_degree,0,1,cellular,august,tuesday,794,1,0,unknown,4,1,5.0,1,technician,50-60
married,high_school,1,0,cellular,august,tuesday,145,1,0,unknown,4,1,5.0,0,admin,30-50
divorced,professional_course,0,0,cellular,august,tuesday,139,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,1,0,cellular,august,tuesday,241,1,0,unknown,4,1,5.0,0,blue-collar,50-60
divorced,professional_course,0,0,cellular,august,tuesday,69,1,0,unknown,4,1,5.0,0,technician,30-50
divorced,professional_course,0,0,cellular,august,tuesday,58,1,0,unknown,4,1,5.0,0,technician,50-60
married,high_school,1,0,cellular,august,tuesday,836,1,0,unknown,4,1,5.0,1,services,30-50
married,professional_course,0,0,cellular,august,tuesday,269,1,0,unknown,4,1,5.0,0,technician,30-50
single,university_degree,1,0,cellular,august,tuesday,67,1,0,unknown,4,1,5.0,0,admin,under_the_30
married,basic_4y,1,0,cellular,august,tuesday,195,1,0,unknown,4,1,5.0,0,housemaid,30-50
married,basic_4y,0,0,cellular,august,tuesday,137,1,0,unknown,4,1,5.0,0,housemaid,30-50
married,basic_4y,0,0,cellular,august,tuesday,148,1,0,unknown,4,1,5.0,0,housemaid,30-50
single,university_degree,1,0,cellular,august,tuesday,448,1,0,unknown,4,1,5.0,0,admin,30-50
married,professional_course,0,0,cellular,august,tuesday,162,1,0,unknown,4,1,5.0,0,technician,30-50
married,basic_9y,1,0,cellular,august,tuesday,335,3,0,unknown,4,1,5.0,0,blue-collar,30-50
single,university_degree,0,0,cellular,august,tuesday,140,1,0,unknown,4,1,5.0,0,admin,under_the_30
married,basic_9y,0,0,cellular,august,tuesday,171,2,0,unknown,4,1,5.0,0,blue-collar,50-60
married,university_degree,1,0,cellular,august,tuesday,356,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,130,2,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,545,1,0,unknown,4,1,5.0,0,admin,50-60
married,high_school,0,0,cellular,august,tuesday,135,1,0,unknown,4,1,5.0,0,management,30-50
divorced,professional_course,1,0,cellular,august,tuesday,1134,1,0,unknown,4,1,5.0,1,technician,30-50
married,professional_course,1,0,cellular,august,tuesday,155,1,0,unknown,4,1,5.0,0,retired,50-60
married,high_school,1,0,cellular,august,tuesday,188,1,0,unknown,4,1,5.0,0,technician,30-50
single,professional_course,1,0,cellular,august,tuesday,164,3,0,unknown,4,1,5.0,0,technician,30-50
married,high_school,1,0,cellular,august,tuesday,409,1,0,unknown,4,1,5.0,0,technician,30-50
married,professional_course,1,0,cellular,august,tuesday,607,3,0,unknown,4,1,5.0,1,technician,30-50
married,university_degree,1,1,cellular,august,tuesday,328,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,1,0,cellular,august,tuesday,131,1,0,unknown,4,1,5.0,0,admin,30-50
married,university_degree,0,0,cellular,august,tuesday,88,1,0,unknown,4,1,5.0,0,management,30-50
